project,bug_id,type,bug_report_id,revision_id,revision_date,bug_report_url,root_causes_count,modified_sources_count,root_causes,modified_sources,error
Closure,144,functional,143,465282f1ca28a208b06c47b55fd292d4631c55da,2010-06-23 00:19:37 +0000,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-143.json,84,4,"com.google.javascript.jscomp.CodePrinterTest::testTypeAnnotationsAssign: junit.framework.ComparisonFailure: expected:</**; com.google.javascript.jscomp.CodePrinterTest::testTypeAnnotationsMember: junit.framework.ComparisonFailure: expected:<var a = {};; com.google.javascript.jscomp.CodePrinterTest::testOptionalTypesAnnotation: junit.framework.ComparisonFailure: expected:<...param {string=} x; com.google.javascript.jscomp.CodePrinterTest::testTempConstructor: junit.framework.ComparisonFailure: expected:</**; com.google.javascript.jscomp.CodePrinterTest::testTypeAnnotationsDispatcher1: junit.framework.ComparisonFailure: expected:<var a = {};; com.google.javascript.jscomp.CodePrinterTest::testTypeAnnotationsDispatcher2: junit.framework.ComparisonFailure: expected:<var a = {};; com.google.javascript.jscomp.CodePrinterTest::testTypeAnnotationsImplements: junit.framework.ComparisonFailure: expected:<var a = {};; com.google.javascript.jscomp.CodePrinterTest::testTypeAnnotationsNamespace: junit.framework.ComparisonFailure: expected:<var a = {};; com.google.javascript.jscomp.CodePrinterTest::testTypeAnnotations: junit.framework.ComparisonFailure: expected:</**; com.google.javascript.jscomp.CodePrinterTest::testVariableArgumentsTypesAnnotation: junit.framework.ComparisonFailure: expected:<...ram {...string} x; com.google.javascript.jscomp.CodePrinterTest::testEmitUnknownParamTypesAsAllType: junit.framework.ComparisonFailure: expected:<...*; com.google.javascript.jscomp.CodePrinterTest::testTypeAnnotationsMemberSubclass: junit.framework.ComparisonFailure: expected:<var a = {};; com.google.javascript.jscomp.DevirtualizePrototypeMethodsTest::testRewritePrototypeMethods2: junit.framework.AssertionFailedError: expected:<[FUNCTION a = function (this:a): undefined, NAME JSCompiler_StaticMethods_foo$self = a, FUNCTION JSCompiler_StaticMethods_foo = function (a): number, NAME JSCompiler_StaticMethods_bar$self = a, FUNCTION JSCompiler_StaticMethods_bar = function (a, number): number, FUNCTION JSCompiler_StaticMethods_baz = function (a): undefined, NEW a = a, CALL JSCompiler_StaticMethods_foo = number, CALL JSCompiler_StaticMethods_bar = number, CALL JSCompiler_StaticMethods_baz = undefined]> but was:<[FUNCTION a = function (this:a): ?, NAME JSCompiler_StaticMethods_foo$self = a, FUNCTION JSCompiler_StaticMethods_foo = function (a): number, NAME JSCompiler_StaticMethods_bar$self = a, FUNCTION JSCompiler_StaticMethods_bar = function (a, number): number, FUNCTION JSCompiler_StaticMethods_baz = function (a): ?, NEW a = a, CALL JSCompiler_StaticMethods_foo = number, CALL JSCompiler_StaticMethods_bar = number, CALL JSCompiler_StaticMethods_baz = ?]>; com.google.javascript.jscomp.DisambiguatePropertiesTest::testStaticProperty: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.ExternExportsPassTest::testExportDontEmitPrototypePathPrefix: junit.framework.ComparisonFailure: expected:</**; com.google.javascript.jscomp.ExternExportsPassTest::testExportMultiple: junit.framework.ComparisonFailure: expected:<...; com.google.javascript.jscomp.ExternExportsPassTest::testExportSymbolWithConstructor: junit.framework.ComparisonFailure: expected:</**; com.google.javascript.jscomp.ExternExportsPassTest::testExportSymbolDefinedInVar: junit.framework.ComparisonFailure: expected:<...e; com.google.javascript.jscomp.ExternExportsPassTest::testExportSymbol: junit.framework.ComparisonFailure: expected:<...e; com.google.javascript.jscomp.ExternExportsPassTest::testExportMultiple2: junit.framework.ComparisonFailure: expected:<...e; com.google.javascript.jscomp.ExternExportsPassTest::testExportMultiple3: junit.framework.ComparisonFailure: expected:<...; com.google.javascript.jscomp.ExternExportsPassTest::testExportProperty: junit.framework.ComparisonFailure: expected:<...e; com.google.javascript.jscomp.LooseTypeCheckTest::testNestedFunctionInference1: junit.framework.ComparisonFailure: expected:<... function (this:f): [undefined]; com.google.javascript.jscomp.LooseTypeCheckTest::testScoping10: junit.framework.ComparisonFailure: expected:<function (): [undefined]> but was:<function (): [?]>; com.google.javascript.jscomp.LooseTypeCheckTest::testDuplicateOldTypeDef: junit.framework.ComparisonFailure: expected:<...on (this:goog.Bar): [undefined]> but was:<...on (this:goog.Bar): [?]>; com.google.javascript.jscomp.LooseTypeCheckTest::testBadConstructorCall: junit.framework.ComparisonFailure: expected:<...unction (this:Foo): [undefined] should be called wi...> but was:<...unction (this:Foo): [?] should be called wi...>; com.google.javascript.jscomp.LooseTypeCheckTest::testDontAddMethodsIfNoConstructor: junit.framework.ComparisonFailure: expected:<function (): [undefined]> but was:<function (): [?]>; com.google.javascript.jscomp.LooseTypeCheckTest::testInterfaceInheritanceCheck11: junit.framework.ComparisonFailure: expected:<...his:Super, number): [undefined; com.google.javascript.jscomp.LooseTypeCheckTest::testErrorMismatchingPropertyOnInterface5: junit.framework.ComparisonFailure: expected:<...nd   : function (): [undefined]; com.google.javascript.jscomp.LooseTypeCheckTest::testDuplicateTypeDef: junit.framework.ComparisonFailure: expected:<...on (this:goog.Bar): [undefined]> but was:<...on (this:goog.Bar): [?]>; com.google.javascript.jscomp.LooseTypeCheckTest::testBug911118: junit.framework.ComparisonFailure: expected:<function (): [undefined]> but was:<function (): [?]>; com.google.javascript.jscomp.LooseTypeCheckTest::testFunctionInference12: junit.framework.ComparisonFailure: expected:<...nd   : function (): [undefined]; com.google.javascript.jscomp.LooseTypeCheckTest::testFunctionInference13: junit.framework.ComparisonFailure: expected:<...unction (goog.Foo): [undefined]; com.google.javascript.jscomp.LooseTypeCheckTest::testFunctionInference15: junit.framework.ComparisonFailure: expected:<... function (this:f): [undefined]; com.google.javascript.jscomp.LooseTypeCheckTest::testFunctionInference16: junit.framework.ComparisonFailure: expected:<... function (this:f): [undefined]; com.google.javascript.jscomp.LooseTypeCheckTest::testPrototypePropertyReference: junit.framework.ComparisonFailure: expected:<...(this:Foo, number): [undefined]> but was:<...(this:Foo, number): [?]>; com.google.javascript.jscomp.LooseTypeCheckTest::testGoodExtends7: junit.framework.ComparisonFailure: expected:<...ion (this:derived): [undefined]; com.google.javascript.jscomp.LooseTypeCheckTest::testTypeRedefinition: junit.framework.ComparisonFailure: expected:<...unction (this:a.A): [undefined], original definitio...> but was:<...unction (this:a.A): [?], original definitio...>; com.google.javascript.jscomp.LooseTypeCheckTest::testFunctionInference1: junit.framework.ComparisonFailure: expected:<...d   : function (?): [undefined]; com.google.javascript.jscomp.LooseTypeCheckTest::testFunctionInference2: junit.framework.ComparisonFailure: expected:<... : function (?, ?): [undefined]; com.google.javascript.jscomp.LooseTypeCheckTest::testFunctionInference3: junit.framework.ComparisonFailure: expected:<... function (...[?]): [undefined]; com.google.javascript.jscomp.LooseTypeCheckTest::testFunctionInference4: junit.framework.ComparisonFailure: expected:<... (?, ?, ?, ...[?]): [undefined]; com.google.javascript.jscomp.LooseTypeCheckTest::testFunctionInference7: junit.framework.ComparisonFailure: expected:<..., ?, ?, ?, ...[?]): [undefined]; com.google.javascript.jscomp.LooseTypeCheckTest::testFunctionInference8: junit.framework.ComparisonFailure: expected:<...nd   : function (): [undefined]; com.google.javascript.jscomp.LooseTypeCheckTest::testFunctionInference9: junit.framework.ComparisonFailure: expected:<...nd   : function (): [undefined]; com.google.javascript.jscomp.LooseTypeCheckTest::testInterfaceInheritanceCheck7: junit.framework.ComparisonFailure: expected:<...his:Super, number): [undefined; com.google.javascript.jscomp.LooseTypeCheckTest::testDuplicateStaticMethodDecl1: junit.framework.ComparisonFailure: expected:<... function (number): [undefined, original definition at [testcode]:1 with type function (number): undefined]> but was:<... function (number): [?, original definition at [testcode]:1 with type function (number): ?]>; com.google.javascript.jscomp.LooseTypeCheckTest::testDuplicateStaticMethodDecl5: junit.framework.ComparisonFailure: expected:<... type function (?): [undefined]> but was:<... type function (?): [?]>; com.google.javascript.jscomp.TypeCheckTest::testNestedFunctionInference1: junit.framework.ComparisonFailure: expected:<... function (this:f): [undefined]; com.google.javascript.jscomp.TypeCheckTest::testScoping10: junit.framework.ComparisonFailure: expected:<function (): [undefined]> but was:<function (): [?]>; com.google.javascript.jscomp.TypeCheckTest::testDuplicateOldTypeDef: junit.framework.ComparisonFailure: expected:<...on (this:goog.Bar): [undefined]> but was:<...on (this:goog.Bar): [?]>; com.google.javascript.jscomp.TypeCheckTest::testInferredReturn1: junit.framework.AssertionFailedError: expected a warning; com.google.javascript.jscomp.TypeCheckTest::testInferredReturn2: junit.framework.AssertionFailedError: expected a warning; com.google.javascript.jscomp.TypeCheckTest::testInferredReturn3: junit.framework.AssertionFailedError: expected a warning; com.google.javascript.jscomp.TypeCheckTest::testInferredReturn4: junit.framework.AssertionFailedError: expected a warning; com.google.javascript.jscomp.TypeCheckTest::testInferredReturn6: junit.framework.AssertionFailedError: expected a warning; com.google.javascript.jscomp.TypeCheckTest::testBadConstructorCall: junit.framework.ComparisonFailure: expected:<...unction (this:Foo): [undefined] should be called wi...> but was:<...unction (this:Foo): [?] should be called wi...>; com.google.javascript.jscomp.TypeCheckTest::testDontAddMethodsIfNoConstructor: junit.framework.ComparisonFailure: expected:<function (): [undefined]> but was:<function (): [?]>; com.google.javascript.jscomp.TypeCheckTest::testInterfaceInheritanceCheck11: junit.framework.ComparisonFailure: expected:<...his:Super, number): [undefined; com.google.javascript.jscomp.TypeCheckTest::testErrorMismatchingPropertyOnInterface5: junit.framework.ComparisonFailure: expected:<...nd   : function (): [undefined]; com.google.javascript.jscomp.TypeCheckTest::testDuplicateTypeDef: junit.framework.ComparisonFailure: expected:<...on (this:goog.Bar): [undefined]> but was:<...on (this:goog.Bar): [?]>; com.google.javascript.jscomp.TypeCheckTest::testBug911118: junit.framework.ComparisonFailure: expected:<function (): [undefined]> but was:<function (): [?]>; com.google.javascript.jscomp.TypeCheckTest::testFunctionInference12: junit.framework.ComparisonFailure: expected:<...nd   : function (): [undefined]; com.google.javascript.jscomp.TypeCheckTest::testFunctionInference13: junit.framework.ComparisonFailure: expected:<...unction (goog.Foo): [undefined]; com.google.javascript.jscomp.TypeCheckTest::testFunctionInference15: junit.framework.ComparisonFailure: expected:<... function (this:f): [undefined]; com.google.javascript.jscomp.TypeCheckTest::testFunctionInference16: junit.framework.ComparisonFailure: expected:<... function (this:f): [undefined]; com.google.javascript.jscomp.TypeCheckTest::testPrototypePropertyReference: junit.framework.ComparisonFailure: expected:<...(this:Foo, number): [undefined]> but was:<...(this:Foo, number): [?]>; com.google.javascript.jscomp.TypeCheckTest::testGoodExtends7: junit.framework.ComparisonFailure: expected:<...ion (this:derived): [undefined]; com.google.javascript.jscomp.TypeCheckTest::testTypeRedefinition: junit.framework.ComparisonFailure: expected:<...unction (this:a.A): [undefined], original definitio...> but was:<...unction (this:a.A): [?], original definitio...>; com.google.javascript.jscomp.TypeCheckTest::testFunctionInference1: junit.framework.ComparisonFailure: expected:<...d   : function (?): [undefined]; com.google.javascript.jscomp.TypeCheckTest::testFunctionInference2: junit.framework.ComparisonFailure: expected:<... : function (?, ?): [undefined]; com.google.javascript.jscomp.TypeCheckTest::testFunctionInference3: junit.framework.ComparisonFailure: expected:<... function (...[?]): [undefined]; com.google.javascript.jscomp.TypeCheckTest::testFunctionInference4: junit.framework.ComparisonFailure: expected:<... (?, ?, ?, ...[?]): [undefined]; com.google.javascript.jscomp.TypeCheckTest::testFunctionInference7: junit.framework.ComparisonFailure: expected:<..., ?, ?, ?, ...[?]): [undefined]; com.google.javascript.jscomp.TypeCheckTest::testFunctionInference8: junit.framework.ComparisonFailure: expected:<...nd   : function (): [undefined]; com.google.javascript.jscomp.TypeCheckTest::testFunctionInference9: junit.framework.ComparisonFailure: expected:<...nd   : function (): [undefined]; com.google.javascript.jscomp.TypeCheckTest::testInterfaceInheritanceCheck7: junit.framework.ComparisonFailure: expected:<...his:Super, number): [undefined; com.google.javascript.jscomp.TypeCheckTest::testDuplicateStaticMethodDecl1: junit.framework.ComparisonFailure: expected:<... function (number): [undefined, original definition at [testcode]:1 with type function (number): undefined]> but was:<... function (number): [?, original definition at [testcode]:1 with type function (number): ?]>; com.google.javascript.jscomp.TypeCheckTest::testDuplicateStaticMethodDecl5: junit.framework.ComparisonFailure: expected:<... type function (?): [undefined]> but was:<... type function (?): [?]>; com.google.javascript.jscomp.TypedScopeCreatorTest::testConstructorNode: junit.framework.ComparisonFailure: expected:<...on (this:goog.Foo): [undefined]> but was:<...on (this:goog.Foo): [?]>; com.google.javascript.jscomp.TypedScopeCreatorTest::testPropertiesOnInterface: junit.framework.ComparisonFailure: expected:<function (this:I): [undefined]> but was:<function (this:I): [?]>; com.google.javascript.jscomp.TypedScopeCreatorTest::testMethodBeforeFunction: junit.framework.ComparisonFailure: expected:<...n (this:Window, ?): [undefined]> but was:<...n (this:Window, ?): [?]>; com.google.javascript.jscomp.TypedScopeCreatorTest::testConstructorProperty: junit.framework.ComparisonFailure: expected:<...ion (this:foo.Bar): [undefined]> but was:<...ion (this:foo.Bar): [?]>; com.google.javascript.jscomp.TypedScopeCreatorTest::testReturnTypeInference1: junit.framework.ComparisonFailure: expected:<function (): [undefined]> but was:<function (): [?]>",com.google.javascript.jscomp.FunctionTypeBuilder; com.google.javascript.jscomp.TypedScopeCreator; com.google.javascript.rhino.jstype.FunctionBuilder; com.google.javascript.rhino.jstype.FunctionType,
Closure,146,functional,172,35d56dd1fadec0ed50797d222de4e05f78bbf1c9,2010-07-07 22:14:18 +0000,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-172.json,1,1,com.google.javascript.jscomp.SemanticReverseAbstractInterpreterTest::testEqCondition4: junit.framework.AssertionFailedError: expected:<None> but was:<undefined>,com.google.javascript.rhino.jstype.JSType,
Closure,147,functional,182,82a9956c6337d2f5d4a94ebe624d64faa54d9182,2010-07-09 23:02:36 +0000,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-182.json,3,2,com.google.javascript.jscomp.CheckGlobalThisTest::testIssue182a: junit.framework.AssertionFailedError: There should be one error.  expected:<1> but was:<0>; com.google.javascript.jscomp.CheckGlobalThisTest::testIssue182b: junit.framework.AssertionFailedError: There should be one error.  expected:<1> but was:<0>; com.google.javascript.jscomp.RuntimeTypeCheckTest::testValueWithInnerFn: junit.framework.AssertionFailedError:,com.google.javascript.jscomp.CheckGlobalThis; com.google.javascript.jscomp.RuntimeTypeCheck,
Closure,148,functional,196,f86b8929454da31fbc59cbf95293c7138e0b8200,2010-07-15 21:01:20 +0000,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-196.json,6,2,"com.google.javascript.jscomp.PeepholeFoldConstantsTest::testFoldTypeof: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.SourceMapTest::testGoldenOutput0: junit.framework.ComparisonFailure: expected:<...ng definitions. **/; com.google.javascript.jscomp.SourceMapTest::testGoldenOutput1: junit.framework.ComparisonFailure: expected:<...ode"", ""count"": 1 }; com.google.javascript.jscomp.SourceMapTest::testGoldenOutput2: junit.framework.ComparisonFailure: expected:<...ode"", ""count"": 1 }; com.google.javascript.jscomp.SourceMapTest::testGoldenOutput3: junit.framework.ComparisonFailure: expected:<...ode"", ""count"": 1 }; com.google.javascript.jscomp.SourceMapTest::testGoldenOutput4: junit.framework.ComparisonFailure: expected:<...ode"", ""count"": 1 }",com.google.javascript.jscomp.PeepholeFoldConstants; com.google.javascript.jscomp.SourceMap,
Closure,149,functional,205,053636cbd1a8fb97e55b4f82bc4b5bee8beaf47e,2010-08-06 02:38:20 +0000,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-205.json,1,4,com.google.javascript.jscomp.CommandLineRunnerTest::testCharSetExpansion: junit.framework.AssertionFailedError: expected:<US-ASCII> but was:<null>,com.google.javascript.jscomp.AbstractCommandLineRunner; com.google.javascript.jscomp.CommandLineRunner; com.google.javascript.jscomp.Compiler; com.google.javascript.jscomp.CompilerOptions,
Closure,150,functional,61,bf8fc4533884f914182f861576808e71c18410cc,2010-09-14 00:41:11 +0000,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-61.json,2,1,com.google.javascript.jscomp.TypedScopeCreatorTest::testNamespacedFunctionStubLocal: junit.framework.AssertionFailedError; com.google.javascript.jscomp.TypedScopeCreatorTest::testCollectedFunctionStubLocal: junit.framework.AssertionFailedError,com.google.javascript.jscomp.TypedScopeCreator,
Closure,151,functional,74,fe58a5d1750bab2c5d1d0ef16102c1000e761bd8,2010-09-17 19:56:20 +0000,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-74.json,1,1,com.google.javascript.jscomp.CommandLineRunnerTest::testVersionFlag: junit.framework.AssertionFailedError,com.google.javascript.jscomp.CommandLineRunner,
Closure,153,functional,290,86caf52b53f53d8b83e9c1092f4b15ddeb6ca5bb,2010-12-09 20:58:52 +0000,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-290.json,2,2,com.google.javascript.jscomp.NormalizeTest::testDuplicateVarInExterns: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.NormalizeTest::testMakeLocalNamesUnique: junit.framework.AssertionFailedError:,com.google.javascript.jscomp.Normalize; com.google.javascript.jscomp.SyntacticScopeCreator,
Closure,154,functional,204,09ed556367fbe81b3003881dfacad643939664c0,2011-02-28 16:08:39 +0000,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-204.json,1,2,com.google.javascript.jscomp.TypeCheckTest::testInterfaceInheritanceCheck12: junit.framework.AssertionFailedError: expected a warning,com.google.javascript.jscomp.TypeCheck; com.google.javascript.jscomp.TypeValidator,
Closure,155,functional,378,ba0119710233a1be87c10c5e71424dc5922cc627,2011-03-26 00:16:46 +0000,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-378.json,7,3,com.google.javascript.jscomp.InlineVariablesTest::testArgumentsModifiedInInnerFunction: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineVariablesTest::testArgumentsModifiedInOuterFunction: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineVariablesTest::testIssue378ModifiedArguments1: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineVariablesTest::testIssue378ModifiedArguments2: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineVariablesTest::testIssue378EscapedArguments1: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineVariablesTest::testIssue378EscapedArguments2: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.InlineVariablesTest::testIssue378EscapedArguments4: junit.framework.AssertionFailedError:,com.google.javascript.jscomp.InlineVariables; com.google.javascript.jscomp.ReferenceCollectingCallback; com.google.javascript.jscomp.Scope,
Closure,156,functional,389,f39bbdd39c9ec2136f0a58a677bd2fdae77075a2,2011-03-29 23:46:31 +0000,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-389.json,2,1,com.google.javascript.jscomp.CollapsePropertiesTest::testAliasedTopLevelEnum: junit.framework.AssertionFailedError:; com.google.javascript.jscomp.CollapsePropertiesTest::testIssue389: junit.framework.AssertionFailedError:,com.google.javascript.jscomp.CollapseProperties,
Closure,157,functional,347,41acde3e8e5e8d37ade765b41d9fd29861f03e5e,2011-04-04 21:26:33 +0000,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-347.json,12,3,"com.google.javascript.jscomp.CodePrinterTest::testObjectLit2: junit.framework.ComparisonFailure: expected:<var x={[1]:1}> but was:<var x={[""1""]:1}>; com.google.javascript.jscomp.CodePrinterTest::testObjectLit3: junit.framework.ComparisonFailure: expected:<var x={[3E9]:1}> but was:<var x={[""3000000000""]:1}>; com.google.javascript.jscomp.CodePrinterTest::testGetter: junit.framework.ComparisonFailure: expected:<var x={get [""a""](){return 1}}> but was:<var x={get [a](){return 1}}>; com.google.javascript.jscomp.CodePrinterTest::testSetter: junit.framework.ComparisonFailure: expected:<var x={get [""a""](){return 1}}> but was:<var x={get [a](){return 1}}>; com.google.javascript.jscomp.FunctionNamesTest::testFunctionsNamesAndIds: junit.framework.AssertionFailedError: Function id/name mismatch expected:<{0=goog.widget.member_fn, 1=goog.widget::local_fn, 2=goog.widget::<anonymous>, 3=goog.widget, 4=foo::bar, 5=foo, 6=literal.f1, 7=literal.f2, 8=named, 9=<anonymous>, 10=quax, 11=recliteral.l1.l2, 12=litnamed, 13=reclitnamed, 14=numliteral.__2, 15=recnumliteral.__3.a}> but was:<{0=goog.widget.member_fn, 1=goog.widget::local_fn, 2=goog.widget::<anonymous>, 3=goog.widget, 4=foo::bar, 5=foo, 6=literal.f1, 7=literal.f2, 8=named, 9=<anonymous>, 10=quax, 11=recliteral.l1.l2, 12=litnamed, 13=reclitnamed, 14=<anonymous>, 15=<anonymous>}>; com.google.javascript.jscomp.RenamePropertiesTest::testPrototypePropertiesAsObjLitKeys2: java.lang.RuntimeException: INTERNAL COMPILER ERROR.; com.google.javascript.jscomp.RenamePropertiesTest::testPrototypePropertiesAsObjLitKeys3: java.lang.RuntimeException: INTERNAL COMPILER ERROR.; com.google.javascript.jscomp.SimpleDefinitionFinderTest::testDefineNumber: junit.framework.AssertionFailedError: expected:<[DEF STRING null -> NUMBER]> but was:<[]>; com.google.javascript.jscomp.parsing.IRFactoryTest::testObjectLiteral6: junit.framework.ComparisonFailure: expected:<...: true]; com.google.javascript.jscomp.parsing.IRFactoryTest::testObjectLiteral7: junit.framework.ComparisonFailure: expected:<...ue]; com.google.javascript.jscomp.parsing.IRFactoryTest::testObjectLiteral8: junit.framework.ComparisonFailure: expected:<...ue]; com.google.javascript.jscomp.parsing.ParserTest::testObjectLiteralDoc1: junit.framework.AssertionFailedError: expected:<40> but was:<39>",com.google.javascript.jscomp.CodeGenerator; com.google.javascript.jscomp.parsing.IRFactory; com.google.javascript.jscomp.RenamePrototypes,
